,minaddress,maxaddress,minweek,maxweek,minweekday,maxweekday,mintime,maxtime,tuple_count,cluster_label,consumption diversity,PID diversity,consumption_range,consumption_difference,consumption_difference_wo_zero,proximity_ratio,address_range,week_range,weekday_range,time_range,il_address,il_week,il_weekday,il_time
92,10551100122.0,10556106943.0,46.0,46.0,1.0,1.0,4.0,4.0,28,92,28,28,8945.195384874512,331.3035327731301,331.3035327731301,0.07015306122448979,5006821.0,0.0,0.0,0.0,0.6249984084252848,0,0.0,0.0
93,10551100122.0,10556107462.0,46.0,46.0,3.0,3.0,75.0,76.0,47,93,47,46,3616.701446418893,78.62394448736724,78.62394448736724,0.07152557718424626,5007340.0,0.0,0.0,1.0,0.6250631948783999,0,0.0,0.010526315789473684
94,10551100122.0,10556107957.0,46.0,46.0,3.0,3.0,84.0,85.0,60,94,60,59,1403.02267002519,23.780045254664238,24.099729747277756,0.08583333333333334,5007835.0,0.0,0.0,1.0,0.6251249854261688,0,0.0,0.010526315789473684
95,10551100122.0,10556109233.0,46.0,46.0,1.0,1.0,86.0,87.0,92,95,90,88,13558.3333333333,148.99267399267362,153.9463415562658,0.07998582230623817,5009111.0,0.0,0.0,1.0,0.625284267727084,0,0.0,0.010526315789473684
96,10551100122.0,10556109752.0,46.0,46.0,1.0,1.0,49.0,50.0,41,96,41,41,19333.3333333333,483.33333333333246,495.27301624320233,0.08863771564544914,5009630.0,0.0,0.0,1.0,0.6253490541801993,0,0.0,0.010526315789473684
97,10551100122.0,10556109752.0,46.0,46.0,3.0,3.0,39.0,40.0,39,97,39,39,18333.3333333333,482.4561403508763,495.4265489979767,0.07560815253122945,5009630.0,0.0,0.0,1.0,0.6253490541801993,0,0.0,0.010526315789473684
98,10551100122.0,10556109867.0,46.0,46.0,2.0,2.0,93.0,93.0,28,98,28,28,1211.5230321395638,44.87122341257644,44.87122341257644,0.07780612244897958,5009745.0,0.0,0.0,0.0,0.6253634095599839,0,0.0,0.0
99,10551100122.0,10556110574.0,46.0,46.0,1.0,1.0,46.0,46.0,35,99,35,35,19771.959743978474,581.5282277640728,581.5282277640728,0.07918367346938775,5010452.0,0.0,0.0,0.0,0.6254516639383123,0,0.0,0.0
100,10551100122.0,10556110574.0,46.0,46.0,2.0,2.0,9.0,10.0,42,100,42,40,4047.9938977879497,98.73155848263292,98.73155848263292,0.07709750566893422,5010452.0,0.0,0.0,1.0,0.6254516639383123,0,0.0,0.010526315789473684
101,10551100122.0,10556110574.0,46.0,46.0,3.0,3.0,43.0,43.0,34,101,34,34,1225.44080604534,37.13456988016182,38.07294397064276,0.09602076124567475,5010452.0,0.0,0.0,0.0,0.6254516639383123,0,0.0,0.0
102,10551100122.0,10556110574.0,46.0,46.0,3.0,3.0,86.0,87.0,37,102,37,37,1521.512995831228,42.26424988420078,42.26424988420078,0.10372534696859023,5010452.0,0.0,0.0,1.0,0.6254516639383123,0,0.0,0.010526315789473684
103,10551100122.0,10556110644.0,46.0,46.0,2.0,2.0,85.0,86.0,42,103,41,40,3046.4135021097,74.30276834413903,78.03140324614093,0.07823129251700679,5010522.0,0.0,0.0,1.0,0.6254604019955725,0,0.0,0.010526315789473684
104,10551100122.0,10557105526.0,46.0,46.0,4.0,4.0,15.0,16.0,42,104,42,42,1816.48438600138,44.30449721954586,44.30449721954586,0.0748299319727891,6005404.0,0.0,0.0,1.0,0.7496509146124535,0,0.0,0.010526315789473684
105,10551100122.0,10557108047.0,46.0,46.0,4.0,4.0,9.0,10.0,46,105,46,42,857.317073170732,19.051490514905154,19.383017896737414,0.08553875236294897,6007925.0,0.0,0.0,1.0,0.7499656095032115,0,0.0,0.010526315789473684
106,10551100122.0,10557108512.0,46.0,46.0,1.0,1.0,11.0,12.0,40,106,40,40,675.4054857570721,17.318089378386468,17.318089378386468,0.09000000000000001,6008390.0,0.0,0.0,1.0,0.7500236551692974,0,0.0,0.010526315789473684
107,10551100122.0,10557110550.0,46.0,46.0,2.0,2.0,37.0,38.0,56,107,56,56,2938.27160493827,53.42312008978672,54.17703223206463,0.08131377551020409,6010428.0,0.0,0.0,1.0,0.7502780574649598,0,0.0,0.010526315789473684
108,10551100122.0,10557111013.0,46.0,46.0,3.0,3.0,62.0,63.0,76,108,76,72,20326.2981574539,271.017308766052,271.017308766052,0.09556786703601107,6010891.0,0.0,0.0,1.0,0.7503358534722668,0,0.0,0.010526315789473684
109,10551100122.0,10558102124.0,46.0,46.0,1.0,1.0,32.0,33.0,65,109,64,65,16108.1081081081,251.68918918918905,259.7773361742254,0.09562130177514794,7002002.0,0.0,0.0,1.0,0.8740556344615996,0,0.0,0.010526315789473684
